content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,review_without_stopwords,wordCount,wordCount_after_stopwords
bagus sekali apk nyaaaaaa hahahhahaha mantap👍,4,0.0,0.0,Positive,bagus apk nyaaaaaa hahahhahaha mantap👍,6,5
gps-nya ngaco gak akurat 100% mohon di perbaiki.🙏,1,0.0,0.0,Negative,gps-nya ngaco gak akurat 100% mohon perbaiki.🙏,8,7
masih baru sbg pengguna strava,5,0.0,0.0,Positive,sbg pengguna strava,5,3
sehat,5,0.0,0.0,Positive,sehat,1,1
yang komen jelek ttg apk ini. hp lo aja yg burik anjeng.!!!!,5,0.0,0.0,Positive,komen jelek ttg apk ini. hp lo aja yg burik anjeng.!!!!,12,11
more feature to encrease mobility is very usefull!,5,0.375,0.4,Positive,more feature to encrease mobility is very usefull!,8,8
ok,5,0.5,0.5,Positive,ok,1,1
"i've been riding for 30 km, and the apps say it was only 6 km. whatta joke !",2,0.0,1.0,Negative,"i've been riding for 30 km, and the apps say it was only 6 km. whatta joke !",18,18
top markotop,5,0.5,0.5,Positive,top markotop,2,2
kenapa sekarang selalu erorr padahal tetap update,1,0.0,0.0,Negative,erorr update,7,2
apakah hp china agak eror.?,5,0.0,0.0,Positive,hp china eror.?,5,3
u cubo majolo dah,3,0.0,0.0,Neutral,u cubo majolo dah,4,4
aplikasi nya gak jelas,1,0.0,0.0,Negative,aplikasi nya gak,4,3
tmbah parah.. gk akurat gps nya,1,0.0,0.0,Negative,tmbah parah.. gk akurat gps nya,6,6
mengasyikkan,5,0.0,0.0,Positive,mengasyikkan,1,1
strava sangat cocok dan sangat penting,5,0.0,0.0,Positive,strava cocok,6,2
knpa akun saya sering error,5,0.0,0.0,Positive,knpa akun error,5,3
ok,4,0.5,0.5,Positive,ok,1,1
tak bise download,5,0.0,0.0,Positive,bise download,3,2
mudah dipahami,5,0.0,0.0,Positive,mudah dipahami,2,2
membantu catatan olah raga dan memotivasi untuk terus aktif bergerak. 👍,5,0.0,0.0,Positive,membantu catatan olah raga memotivasi aktif bergerak. 👍,11,8
semua aktivitas olahraga bisa terecord dg baik,5,0.0,0.0,Positive,aktivitas olahraga terecord dg,7,4
good,5,0.7,0.6000000000000001,Positive,good,1,1
"3 orang start sama line sama, knapa hasilnya berbeda ya, teman saya dapat 8km saya hanya 4.99 km, saat morning run,",3,0.0,0.0,Neutral,"3 orang start line sama, knapa hasilnya berbeda ya, teman 8km 4.99 km, morning run,",21,15
gps kadang error,3,0.0,0.0,Neutral,gps kadang error,3,3
top,5,0.5,0.5,Positive,top,1,1
bagus,5,0.0,0.0,Positive,bagus,1,1
makin seru dengan ada nya aflikasi strava lari jadi lebih semanat,5,0.0,0.0,Positive,seru nya aflikasi strava lari semanat,11,6
👍👍👍,5,0.0,0.0,Positive,👍👍👍,1,1
aplikasi oke,4,0.0,0.0,Positive,aplikasi oke,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
makin kesini makin okelah,4,0.0,0.0,Positive,kesini okelah,4,2
👍👍👍,3,0.0,0.0,Neutral,👍👍👍,1,1
"data dari app lain gk masuk, payah",1,0.0,0.0,Negative,"data app gk masuk, payah",7,5
akurat,5,0.0,0.0,Positive,akurat,1,1
amazing,5,0.6000000000000001,0.9,Positive,amazing,1,1
"sekarang error terus, padahal sinyal ijo, penghemat baterai juga sudah di non aktifkan tapi tetap error terus saat record. tolong untuk diperbaiki.",1,0.0,0.0,Negative,"error terus, sinyal ijo, penghemat baterai non aktifkan error record. tolong diperbaiki.",22,12
awalnya bagus.. makin ke sini jarang ke detect jaraknya.. amsiong,3,0.0,0.0,Neutral,bagus.. jarang detect jaraknya.. amsiong,10,5
"suka bgt sm strava, sangat membantu dalam hal mengontrol kecepetan dan maping lokasi gowes yg akan dituju, terima kasih strava.",5,0.0,0.0,Positive,"suka bgt sm strava, membantu mengontrol kecepetan maping lokasi gowes yg dituju, terima kasih strava.",20,15
good,5,0.7,0.6000000000000001,Positive,good,1,1
bagus,5,0.0,0.0,Positive,bagus,1,1
mantaaaaaaap,5,0.0,0.0,Positive,mantaaaaaaap,1,1
mengecewakan,1,0.0,0.0,Negative,mengecewakan,1,1
tanhoklayperda@gmail@ & ulasan ***** berinilai lima bintang aolikasi ini.,5,0.0,0.0,Positive,tanhoklayperda@gmail@ & ulasan ***** berinilai bintang aolikasi ini.,9,8
ecgp,2,0.0,0.0,Negative,ecgp,1,1
"aplikasinya bagus cuma kadang gps sma mapnya eror, uda lari jauh eh ngk ngerecord.",4,0.0,0.0,Positive,"aplikasinya bagus kadang gps sma mapnya eror, uda lari eh ngk ngerecord.",14,12
apik tenan,5,0.0,0.0,Positive,apik tenan,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
"awalnya senang pake apk ini, lama kelamaan makin ngaco dan eror mulu. dari sinkronisasi yg ga sama sampai rute belok-belok. sebaiknya diperbaiki",2,0.0,0.0,Negative,"senang pake apk ini, ngaco eror mulu. sinkronisasi yg ga rute belok-belok. diperbaiki",22,13
baru mau coba dengan bike kalau ok bintang lima..... okay,5,0.5,0.5,Positive,coba bike ok bintang lima..... okay,10,6
jarak tempuh & rute sering ga sesuai,2,0.0,0.0,Negative,jarak tempuh & rute ga sesuai,7,6
terbaik 👍💯,5,0.0,0.0,Positive,terbaik 👍💯,2,2
progress saya tidak muncul record padahal sdh lari jauh2,1,0.0,0.0,Negative,progress muncul record sdh lari jauh2,9,6
🦴🦴🦴🦴🦴🦴🦴🦴🦴💀,4,0.0,0.0,Positive,🦴🦴🦴🦴🦴🦴🦴🦴🦴💀,1,1
"aplikasi olahraga yang sangat baik, mungkin bisa dipertimbangkan untuk tambahan opsi mode gelap di aplikasi strava. terima kasih",5,0.0,0.0,Positive,"aplikasi olahraga baik, dipertimbangkan tambahan opsi mode gelap aplikasi strava. terima kasih",18,12
aplikasi bosok,5,0.0,0.0,Positive,aplikasi bosok,2,2
sering trouble,2,-0.2,0.2,Negative,trouble,2,1
mantap,5,0.0,0.0,Positive,mantap,1,1
sip maasyaaallah,5,0.0,0.0,Positive,sip maasyaaallah,2,2
bagus,5,0.0,0.0,Positive,bagus,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
aplikasi sangat bagus,5,0.0,0.0,Positive,aplikasi bagus,3,2
belum di gunakan,5,0.0,0.0,Positive,,3,0
sering error,4,0.0,0.0,Positive,error,2,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
good job,5,0.7,0.6000000000000001,Positive,good job,2,2
"benerin gpsnya, udh dinyalain tpi tulisan gpsnya not found asu memang",4,0.0,0.0,Positive,"benerin gpsnya, udh dinyalain tpi tulisan gpsnya not found asu",11,10
"bagus sih tapi bahasa inggris aku belum bisa, tapi gapapa aku kasih bintang lima karna aku gak susah lagi buat ngitung jalan pakek meteran heheh becanda kok",5,0.0,0.0,Positive,"bagus sih bahasa inggris bisa, gapapa kasih bintang karna gak susah ngitung jalan pakek meteran heheh becanda",27,17
"strava ada apa dengan mu ya kok jadi gini ??? (what's wrong with this app, the gps not accurate)",2,-0.35000000000000003,0.7666666666666667,Negative,"strava mu ya gini ??? (what's wrong with this app, the gps not accurate)",19,14
good,5,0.7,0.6000000000000001,Positive,good,1,1
sangat membantu kita mengetahui jarak kita bersepeda,5,0.0,0.0,Positive,membantu jarak bersepeda,7,3
"hai ,cobain deh kan aku suka sepedean terus gatau berapa kilo terus donlawod strava jadi tau deh😺👍🏻",5,0.0,0.0,Positive,"hai ,cobain deh suka sepedean gatau kilo donlawod strava tau deh😺👍🏻",17,11
buat jogging kah?,5,0.0,0.0,Positive,jogging kah?,3,2
kenapa jumlah kalori tidak muncul?,3,0.0,0.0,Neutral,kalori muncul?,5,2
mantap,4,0.0,0.0,Positive,mantap,1,1
tambah semangat joggingnya,5,0.0,0.0,Positive,semangat joggingnya,3,2
suka banget!,5,0.0,0.0,Positive,suka banget!,2,2
"aplikasi yang bagus, sayang 2hari ini setiap upload/sinkronisasi dari perangkat/aplikasi lain,data yg masuk ke strava tidak sama dg yang terekam di aplikasi lain, semoga kedepan bisa lebih spesifik dan detail untuk setiap data yang diupload/sinkron ke strava👍",4,0.0,0.0,Positive,"aplikasi bagus, sayang 2hari upload/sinkronisasi perangkat/aplikasi lain,data yg masuk strava dg terekam aplikasi lain, semoga kedepan spesifik detail data diupload/sinkron strava👍",37,21
"gps error, no.signal, false detection adalah masalah yg paling sering terjadi dengan strava di hp q. padahal sudah rutin update versi terbaru. saat lari, gps bisa tiba2 melenceng & pace jd loncat2. tolong diperbaiki lagi bug2 nya terutama masalah deteksi gps. karena strava, aplikasi yg paling byk dipakai dlm event2 virtual run/ride.",2,-0.4000000000000001,0.6,Negative,"gps error, no.signal, false detection yg strava hp q. rutin update versi terbaru. lari, gps tiba2 melenceng & pace jd loncat2. tolong diperbaiki bug2 nya deteksi gps. strava, aplikasi yg byk dipakai dlm event2 virtual run/ride.",52,36
mantap,5,0.0,0.0,Positive,mantap,1,1
bagus dan berfaedah,5,0.0,0.0,Positive,bagus berfaedah,3,2
mantap,5,0.0,0.0,Positive,mantap,1,1
aplikasi yg sangat membantu dalam berolahraga.. 😉 semoga sukses selalu 👍,5,0.0,0.0,Positive,aplikasi yg membantu berolahraga.. 😉 semoga sukses 👍,11,8
good records,3,0.7,0.6000000000000001,Neutral,good records,2,2
aplikasi jelek bangettttt,1,0.0,0.0,Negative,aplikasi jelek bangettttt,3,3
"izin bertnya, saat sy mau download strava ini knp playstorenya pending trus y, sempat sy hapus pula yg versi beta nya, mhn petunjuk",2,0.0,0.0,Negative,"izin bertnya, sy download strava knp playstorenya pending trus y, sy hapus yg versi beta nya, mhn petunjuk",23,18
👍🏿,5,0.0,0.0,Positive,👍🏿,1,1
bagus,5,0.0,0.0,Positive,bagus,1,1
aplikasi yg sangat membantu,5,0.0,0.0,Positive,aplikasi yg membantu,4,3
bermanfaat,5,0.0,0.0,Positive,bermanfaat,1,1
tangkiu.... masih bingung gunakan appx mungkin saya yah kurang pandai berteknologi dan belum bisa oprasikan secara optimal🤭 mungkin juga krn bahasa ingrisku kurang🤭 belum dapat pengaturan bahasanya untuk bahasa indonesia,5,0.0,0.0,Positive,tangkiu.... bingung appx yah pandai berteknologi oprasikan optimal🤭 krn bahasa ingrisku kurang🤭 pengaturan bahasanya bahasa indonesia,30,16
bagaimana cara kalau kita salah pencet bukan save malah discard padahal kita sudah merekam nya,1,0.0,0.0,Negative,salah pencet save discard merekam nya,15,6
oke,5,0.0,0.0,Positive,oke,1,1
kenapa kadang2 strava eror ya.... mosok bersepeda kecepatan bisa 600 km/jam dan petanya semrawut 😭😭😭,3,0.0,0.0,Neutral,kadang2 strava eror ya.... mosok bersepeda kecepatan 600 km/jam petanya semrawut 😭😭😭,15,12
mantap,5,0.0,0.0,Positive,mantap,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
"kenaoa ya skr app nya ga jalan? padahal beberapa hari lalu masih bisa digunakan 🙄. yg berfungsi cuma waktunya aja, sdgkan pace dan jaraknya ga berfungsi.",1,0.0,0.0,Negative,"kenaoa ya skr app nya ga jalan? 🙄. yg berfungsi aja, sdgkan pace jaraknya ga berfungsi.",26,16
"error terus..! gps ngaco, trek ga ke rekam.",2,0.0,0.0,Negative,"error terus..! gps ngaco, trek ga rekam.",8,7
mantab sekali,5,0.0,0.0,Positive,mantab,2,1
buat semangat gowes,5,0.0,0.0,Positive,semangat gowes,3,2
aku sering kali bermasalah di maps hendak strat sampai finish,5,0.0,0.0,Positive,kali bermasalah maps strat finish,10,5
super,4,0.3333333333333333,0.6666666666666666,Positive,super,1,1
lumayan lah aplikasi nya,5,0.0,0.0,Positive,lumayan aplikasi nya,4,3
"lagi survey tibo2 nge bug ajg,repot muntong kau",1,0.0,0.0,Negative,"survey tibo2 nge bug ajg,repot muntong kau",8,7
oc,5,0.0,0.0,Positive,oc,1,1
mantap.kapan promo langgananya,5,0.0,0.0,Positive,mantap.kapan promo langgananya,3,3
aplikasi ini sangat membantu sya dalam berolahraga setiap hari nya dan memberikan hasil yg bgus.......mantap,5,0.0,0.0,Positive,aplikasi membantu sya berolahraga nya hasil yg bgus.......mantap,15,8
"memuaskan, tapi cukup menyedot baterai jadi tekor terus",5,0.0,0.0,Positive,"memuaskan, menyedot baterai tekor",8,4
mantap,4,0.0,0.0,Positive,mantap,1,1
bagus untuk saya bersepeda,4,0.0,0.0,Positive,bagus bersepeda,4,2
aplikasi yg sangat bagus,5,0.0,0.0,Positive,aplikasi yg bagus,4,3
good,5,0.7,0.6000000000000001,Positive,good,1,1
"widget kurang variatif. dari dulu ngga ada perubahan. ukurannya kegedean, menuh2in tampilan utama. sering eror tampilan widgetnya. padahal salah satu fitur favorit buat record cepat. tolong buat developer bisa diperbaiki.",1,0.0,0.0,Negative,"widget variatif. ngga perubahan. ukurannya kegedean, menuh2in tampilan utama. eror tampilan widgetnya. salah fitur favorit record cepat. tolong developer diperbaiki.",30,20
more awesomer,4,0.5,0.5,Positive,more awesomer,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
cukup memuaskan,5,0.0,0.0,Positive,memuaskan,2,1
terlalu mahal,2,0.0,0.0,Negative,mahal,2,1
wookee,5,0.0,0.0,Positive,wookee,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
"aplikasi ini sering error, kadang suka bikin emosi karna tak sesuai dengan jarak dan waktu yg ditempuh sebenarnya...",2,0.0,0.0,Negative,"aplikasi error, kadang suka bikin emosi karna sesuai jarak yg ditempuh sebenarnya...",18,12
sering diskon jaraknya dipotong2,1,0.0,0.0,Negative,diskon jaraknya dipotong2,4,3
mantul,5,0.0,0.0,Positive,mantul,1,1
the best,5,1.0,0.3,Positive,the best,2,2
bagus,4,0.0,0.0,Positive,bagus,1,1
"please, please provide indonesian in the strava application, so that i am comfortable and understand how to use strava, please",5,0.4,0.8,Positive,"please, please provide indonesian in the strava application, so that i am comfortable and understand how to use strava, please",20,20
"sering banget data jarak error, sehingga ga sesuai.",2,0.0,0.0,Negative,"banget data jarak error, ga sesuai.",8,6
"masih sering ga sesuai nih jarak tempuh dll,entah bug atau apa,segera di fix.",3,0.0,0.0,Neutral,"ga sesuai nih jarak tempuh dll,entah bug apa,segera fix.",13,9
tiap pemakaian gapernah ada masalah tuh walaupun sinyal jelek,5,0.0,0.0,Positive,pemakaian gapernah tuh sinyal jelek,9,5
wort it banget deh bagi pesepedah atau pun pelari yang belum mampu membeli garmin ataupun sebagainya ini sudah bagus banget untuk para pemula 😍,5,0.0,0.0,Positive,wort it banget deh pesepedah pelari membeli garmin bagus banget pemula 😍,24,12
jaraknya gak sesuai dan mapnya suka ngawur,1,0.0,0.0,Negative,jaraknya gak sesuai mapnya suka ngawur,7,6
ok,5,0.5,0.5,Positive,ok,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
good 👍👍🌟🌟,5,0.7,0.6000000000000001,Positive,good 👍👍🌟🌟,2,2
very good,5,0.9099999999999999,0.7800000000000001,Positive,very good,2,2
di aktivitas terakhir uda lari 8km data tidak masuk dan sudah disave data nggak muncul,2,0.0,0.0,Negative,aktivitas uda lari 8km data masuk disave data nggak muncul,15,10
gps ngacau,4,0.0,0.0,Positive,gps ngacau,2,2
good apps for training,5,0.7,0.6000000000000001,Positive,good apps for training,4,4
"kenapa yaa min,, sekarang2 aplikasinya jadi suka eror. mohon untuk diperbaiki",5,0.0,0.0,Positive,"yaa min,, sekarang2 aplikasinya suka eror. mohon diperbaiki",11,8
bagus,5,0.0,0.0,Positive,bagus,1,1
terima kasih strava semoga kamu semakin tolol,1,0.0,0.0,Negative,terima kasih strava semoga tolol,7,5
good enough apps,4,0.35,0.55,Positive,good enough apps,3,3
bagus,4,0.0,0.0,Positive,bagus,1,1
terkadang record nya ndak fungsi..,3,0.0,0.0,Neutral,terkadang record nya ndak fungsi..,5,5
"aplikasinya gk akurat, bgusapn relive",1,0.0,0.0,Negative,"aplikasinya gk akurat, bgusapn relive",5,5
we,5,0.0,0.0,Positive,we,1,1
ok,5,0.5,0.5,Positive,ok,1,1
semakin semangat berolahraga,5,0.0,0.0,Positive,semangat berolahraga,3,2
mantap jayaa perkasaa sunda emoai,5,0.0,0.0,Positive,mantap jayaa perkasaa sunda emoai,5,5
"okelah,selama 8 bulan nyobain,buat record jarak,kecepatan,dan elevasi ketinggian,sedikit kurang akurat,atau mungkin karena saya makai strava dari hasil recording pada apps garmin dan apps zeep (punya amazfit) ya? semoga kedepannya segera diperbaiki agar lebih akurat dan optimal,trmksh 🙏🏻",5,0.0,0.0,Positive,"okelah,selama 8 nyobain,buat record jarak,kecepatan,dan elevasi ketinggian,sedikit akurat,atau makai strava hasil recording apps garmin apps zeep (punya amazfit) ya? semoga kedepannya diperbaiki akurat optimal,trmksh 🙏🏻",37,25
gara-gara tugas 😭🤙,5,0.0,0.0,Positive,gara-gara tugas 😭🤙,3,3
can't hide my running map. i'm afraid of stalker who might follow me home,2,-0.6,0.9,Negative,can't hide my running map. i'm afraid of stalker who might follow me home,14,14
kurang akurat..,4,0.0,0.0,Positive,akurat..,2,1
"yok semua instal relive,akurat dan top pokoknya",2,0.5,0.5,Negative,"yok instal relive,akurat top pokoknya",7,5
sangat bagus menetahui kecepatan,5,0.0,0.0,Positive,bagus menetahui kecepatan,4,3
teman setia saat olah raga,5,0.0,0.0,Positive,teman setia olah raga,5,4
👍,5,0.0,0.0,Positive,👍,1,1
"min, saya connect device ke garmin, tapi kok datanya gk masuk ke strava ya min? padahal sudah connect",3,0.0,0.0,Neutral,"min, connect device garmin, datanya gk masuk strava ya min? connect",18,11
curang di spedometer aktual avg speed 31km/jam di strava 15 km/jam,2,0.0,0.0,Negative,curang spedometer aktual avg speed 31km/jam strava 15 km/jam,11,9
"ngaco apknya... jalan lurus bagus di record apk malah belok""",1,0.0,0.0,Negative,"ngaco apknya... jalan lurus bagus record apk belok""",10,8
sangat bagus sekali untuk memantau aktivitas olahraga,5,0.0,0.0,Positive,bagus memantau aktivitas olahraga,7,4
good,5,0.7,0.6000000000000001,Positive,good,1,1
good 👍,5,0.7,0.6000000000000001,Positive,good 👍,2,2
coba dlu krn mau ada lomba semoga akurat,2,0.0,0.0,Negative,coba dlu krn lomba semoga akurat,8,6
kereen,5,0.0,0.0,Positive,kereen,1,1
untuk sekarang tidak akurat map sering ngawur,3,0.0,0.0,Neutral,akurat map ngawur,7,3
"ga mau nyimpen,,kacau",1,0.0,0.0,Negative,"ga nyimpen,,kacau",3,2
"busukkkk.... sia2 udah gowes jauh, malah datanya ilang, e'ekkk💩💩💩",5,0.0,0.0,Positive,"busukkkk.... sia2 udah gowes jauh, datanya ilang, e'ekkk💩💩💩",9,8
aplikasinya perlu diperbaiki. sudah saya klik finish kok masih terhitung waktunya.,3,0.0,0.0,Neutral,aplikasinya diperbaiki. klik finish terhitung waktunya.,11,6
aplikasi keren,5,0.0,0.0,Positive,aplikasi keren,2,2
gowes jauh,1,0.0,0.0,Negative,gowes,2,1
mantap,5,0.0,0.0,Positive,mantap,1,1
sangat membantu untuk mengetahui perkembangan bersepeda.👍,5,0.0,0.0,Positive,membantu perkembangan bersepeda.👍,6,3
jos,5,0.0,0.0,Positive,jos,1,1
aplikasi ini bagus untuk olahraga,5,0.0,0.0,Positive,aplikasi bagus olahraga,5,3
good 👍👍,5,0.7,0.6000000000000001,Positive,good 👍👍,2,2
mantap akurat,5,0.0,0.0,Positive,mantap akurat,2,2
mntap,5,0.0,0.0,Positive,mntap,1,1
so far so good.. 👍👍,5,0.39999999999999997,0.8,Positive,so far so good.. 👍👍,5,5
berkat aplikasi ini saya jadi giat berolahraga 👍,5,0.0,0.0,Positive,berkat aplikasi giat berolahraga 👍,8,5
bagus apa lagi untuk kita sering lari or jogging ..😁,5,0.0,0.0,Positive,bagus lari or jogging ..😁,10,5
"gpsnya ngaco, masa keriting2 gitu padahal lari jalur lurus.. :(",1,-0.75,1.0,Negative,"gpsnya ngaco, keriting2 gitu lari jalur lurus.. :(",10,8
ok,5,0.5,0.5,Positive,ok,1,1
"aplikasi bagus, setelah beberapa bulan pemakaian, namun belakangan kasusnya sama, jarak tempuh mulai tidak akurat. padahal rute yg di lalui sama saja dengan sebelum2 nya.",3,0.0,0.0,Neutral,"aplikasi bagus, pemakaian, kasusnya sama, jarak tempuh akurat. rute yg lalui sebelum2 nya.",25,13
gajelas,2,0.0,0.0,Negative,gajelas,1,1
jaraknya gak sesuai....dah dua minggu ini...,1,0.0,0.0,Negative,jaraknya gak sesuai....dah minggu ini...,6,5
"untuk kesan pertama saya sedikit buruk si . pengukur jaraknya kurang akurat untuk 2x percobaan di rute yang sama, di aplikasi ini mempunyai jarak berbeda l. yang pertama 6,12 km dan yang ke dua 4.7km . tolong di tingkatkan lagi untuk ketepatan pengukuran jarak nya. terimakasih",3,0.0,0.0,Neutral,"kesan buruk si . pengukur jaraknya akurat 2x percobaan rute sama, aplikasi jarak berbeda l. 6,12 km 4.7km . tolong tingkatkan ketepatan pengukuran jarak nya. terimakasih",46,26
oke banget,5,0.0,0.0,Positive,oke banget,2,2
perfect,5,1.0,1.0,Positive,perfect,1,1
jarak dan speed amburadul,2,0.0,0.0,Negative,jarak speed amburadul,4,3
dari 2020-sekarang no problem,5,0.0,0.0,Positive,2020-sekarang no problem,4,3
